,measure_name,location_id,location_name,sex_id,SEX_NAME,age_group_id,year_id,val,upper,lower,newValCol
269,Prevalence,153,Syrian Arab Republic,2,Female,149,2019,0.067246623,0.107938419,0.036955774,1000.067246623
270,Prevalence,154,Tunisia,1,Male,149,2019,0.371667475,0.41791625,0.32705808,1000.371667475
271,Prevalence,154,Tunisia,2,Female,149,2019,0.027091155,0.044208693,0.015533634,1000.027091155
272,Prevalence,155,Turkey,1,Male,149,2019,0.455837149,0.488526001,0.421923543,1000.455837149
273,Prevalence,155,Turkey,2,Female,149,2019,0.219917796,0.264302167,0.181896314,1000.219917796
274,Prevalence,156,United Arab Emirates,1,Male,149,2019,0.170811963,0.204793171,0.139918923,1000.170811963
275,Prevalence,156,United Arab Emirates,2,Female,149,2019,0.040793175,0.065424486,0.024665425,1000.040793175
276,Prevalence,157,Yemen,1,Male,149,2019,0.185235477,0.222851679,0.152305304,1000.185235477
277,Prevalence,157,Yemen,2,Female,149,2019,0.051711499,0.083165717,0.030509155,1000.051711499
278,Prevalence,158,South Asia,1,Male,149,2019,0.137606751,0.155736502,0.12135931,1000.137606751
279,Prevalence,158,South Asia,2,Female,149,2019,0.019056496,0.027690076,0.012416843,1000.019056496
280,Prevalence,160,Afghanistan,1,Male,149,2019,0.150881101,0.18208606,0.121736373,1000.150881101
281,Prevalence,160,Afghanistan,2,Female,149,2019,0.025139587,0.042320623,0.013445664,1000.025139587
282,Prevalence,161,Bangladesh,1,Male,149,2019,0.26080074,0.30016872,0.226575367,1000.26080074
283,Prevalence,161,Bangladesh,2,Female,149,2019,0.011374757,0.019246418,0.0059916,1000.011374757
284,Prevalence,162,Bhutan,1,Male,149,2019,0.221474797,0.261163879,0.182627577,1000.221474797
285,Prevalence,162,Bhutan,2,Female,149,2019,0.073071433,0.107434512,0.046127719,1000.073071433
286,Prevalence,163,India,1,Male,149,2019,0.126489315,0.149181549,0.10494194,1000.126489315
287,Prevalence,163,India,2,Female,149,2019,0.01982745,0.031254103,0.011335458,1000.01982745
288,Prevalence,164,Nepal,1,Male,149,2019,0.199518184,0.229405301,0.171344567,1000.199518184
289,Prevalence,164,Nepal,2,Female,149,2019,0.030072699,0.049532645,0.017364214,1000.030072699
290,Prevalence,165,Pakistan,1,Male,149,2019,0.119343272,0.142943642,0.096588216,1000.119343272
291,Prevalence,165,Pakistan,2,Female,149,2019,0.018268884,0.031389652,0.010144583,1000.018268884
292,Prevalence,166,Sub-Saharan Africa,1,Male,149,2019,0.096856469,0.101479612,0.092553697,1000.096856469
293,Prevalence,166,Sub-Saharan Africa,2,Female,149,2019,0.021203718,0.024169603,0.018453127,1000.021203718
294,Prevalence,168,Angola,1,Male,149,2019,0.077792272,0.10040546,0.060256115,1000.077792272
295,Prevalence,168,Angola,2,Female,149,2019,0.011755386,0.020661224,0.005833324,1000.011755386
296,Prevalence,169,Central African Republic,1,Male,149,2019,0.094856792,0.123481275,0.070386333,1000.094856792
297,Prevalence,169,Central African Republic,2,Female,149,2019,0.012619475,0.024230555,0.006218455,1000.012619475
298,Prevalence,170,Congo,1,Male,149,2019,0.141197198,0.178381659,0.109069756,1000.141197198
299,Prevalence,170,Congo,2,Female,149,2019,0.024308937,0.043351531,0.011973089,1000.024308937
300,Prevalence,171,Democratic Republic of the Congo,1,Male,149,2019,0.102831719,0.13048248,0.079862766,1000.102831719
301,Prevalence,171,Democratic Republic of the Congo,2,Female,149,2019,0.005514732,0.009871115,0.002883741,1000.005514732
302,Prevalence,172,Equatorial Guinea,1,Male,149,2019,0.229766821,0.278842789,0.185117402,1000.229766821
303,Prevalence,172,Equatorial Guinea,2,Female,149,2019,0.049478399,0.087069059,0.025134554,1000.049478399
304,Prevalence,173,Gabon,1,Male,149,2019,0.195464622,0.233266198,0.160801711,1000.195464622
305,Prevalence,173,Gabon,2,Female,149,2019,0.056384895,0.09007754,0.033419868,1000.056384895
306,Prevalence,175,Burundi,1,Male,149,2019,0.059855085,0.07885454,0.044675838,1000.059855085
307,Prevalence,175,Burundi,2,Female,149,2019,0.011212783,0.020633558,0.005709932,1000.011212783
308,Prevalence,176,Comoros,1,Male,149,2019,0.175917711,0.212016305,0.142912714,1000.175917711
309,Prevalence,176,Comoros,2,Female,149,2019,0.040438939,0.064493663,0.023711287,1000.040438939
310,Prevalence,177,Djibouti,1,Male,149,2019,0.206547882,0.248417597,0.167261141,1000.206547882
311,Prevalence,177,Djibouti,2,Female,149,2019,0.050364572,0.083227995,0.02944459,1000.050364572
312,Prevalence,178,Eritrea,1,Male,149,2019,0.071832424,0.096829253,0.052672565,1000.071832424
313,Prevalence,178,Eritrea,2,Female,149,2019,0.007445806,0.014025801,0.003733047,1000.007445806
314,Prevalence,179,Ethiopia,1,Male,149,2019,0.041764751,0.054308615,0.031528934,1000.041764751
315,Prevalence,179,Ethiopia,2,Female,149,2019,0.007218179,0.01293299,0.003872366,1000.007218179
316,Prevalence,180,Kenya,1,Male,149,2019,0.093816825,0.11517692,0.074323304,1000.093816825
317,Prevalence,180,Kenya,2,Female,149,2019,0.020867242,0.033599533,0.011664388,1000.020867242
318,Prevalence,181,Madagascar,1,Male,149,2019,0.237727988,0.28013808,0.199695983,1000.237727988
319,Prevalence,181,Madagascar,2,Female,149,2019,0.028409224,0.047461877,0.015578385,1000.028409224
320,Prevalence,182,Malawi,1,Male,149,2019,0.088442868,0.108598978,0.071311167,1000.088442868
321,Prevalence,182,Malawi,2,Female,149,2019,0.018884715,0.032098265,0.010342475,1000.018884715
322,Prevalence,183,Mauritius,1,Male,149,2019,0.416247478,0.462518882,0.368318492,1000.416247478
323,Prevalence,183,Mauritius,2,Female,149,2019,0.090419215,0.12725363,0.062265734,1000.090419215
324,Prevalence,184,Mozambique,1,Male,149,2019,0.101968173,0.128656174,0.078259563,1000.101968173
325,Prevalence,184,Mozambique,2,Female,149,2019,0.037747027,0.060736995,0.021081867,1000.037747027
326,Prevalence,185,Rwanda,1,Male,149,2019,0.065593644,0.08538805,0.050020463,1000.065593644
327,Prevalence,185,Rwanda,2,Female,149,2019,0.007749367,0.01401548,0.003836792,1000.007749367
328,Prevalence,186,Seychelles,1,Male,149,2019,0.378075672,0.442281722,0.31023484,1000.378075672
329,Prevalence,186,Seychelles,2,Female,149,2019,0.097727687,0.137860664,0.064540477,1000.097727687
330,Prevalence,187,Somalia,1,Male,149,2019,0.104885874,0.140454577,0.077869565,1000.104885874
331,Prevalence,187,Somalia,2,Female,149,2019,0.021226039,0.038416574,0.010918845,1000.021226039
332,Prevalence,189,United Republic of Tanzania,1,Male,149,2019,0.076578209,0.096588071,0.060299398,1000.076578209
333,Prevalence,189,United Republic of Tanzania,2,Female,149,2019,0.019608152,0.033316627,0.010794872,1000.019608152
334,Prevalence,190,Uganda,1,Male,149,2019,0.078025394,0.096371453,0.061556732,1000.078025394
335,Prevalence,190,Uganda,2,Female,149,2019,0.033618767,0.055415356,0.019613892,1000.033618767
336,Prevalence,191,Zambia,1,Male,149,2019,0.162853998,0.190681501,0.138519944,1000.162853998
337,Prevalence,191,Zambia,2,Female,149,2019,0.070795298,0.106630501,0.045003525,1000.070795298
338,Prevalence,193,Botswana,1,Male,149,2019,0.250039072,0.290817467,0.211812951,1000.250039072
339,Prevalence,193,Botswana,2,Female,149,2019,0.075001162,0.107756777,0.049614114,1000.075001162
340,Prevalence,194,Lesotho,1,Male,149,2019,0.314844633,0.356469675,0.272350842,1000.314844633
341,Prevalence,194,Lesotho,2,Female,149,2019,0.015780616,0.029344403,0.007747234,1000.015780616
342,Prevalence,195,Namibia,1,Male,149,2019,0.17081997,0.205964725,0.14181855,1000.17081997
343,Prevalence,195,Namibia,2,Female,149,2019,0.083221374,0.127662294,0.052339463,1000.083221374
344,Prevalence,196,South Africa,1,Male,149,2019,0.278884001,0.314617098,0.247219091,1000.278884001
345,Prevalence,196,South Africa,2,Female,149,2019,0.127357053,0.177467008,0.083170358,1000.127357053
346,Prevalence,197,Eswatini,1,Male,149,2019,0.095134486,0.11998652,0.074293808,1000.095134486
347,Prevalence,197,Eswatini,2,Female,149,2019,0.017787565,0.030578206,0.0090843,1000.017787565
348,Prevalence,198,Zimbabwe,1,Male,149,2019,0.171993571,0.205587432,0.143683314,1000.171993571
349,Prevalence,198,Zimbabwe,2,Female,149,2019,0.030440667,0.050697243,0.016414762,1000.030440667
350,Prevalence,200,Benin,1,Male,149,2019,0.057775976,0.074493549,0.043925386,1000.057775976
351,Prevalence,200,Benin,2,Female,149,2019,0.01256167,0.021357933,0.006920995,1000.01256167
352,Prevalence,201,Burkina Faso,1,Male,149,2019,0.132063552,0.163181387,0.103540208,1000.132063552
353,Prevalence,201,Burkina Faso,2,Female,149,2019,0.014489442,0.025969791,0.007488057,1000.014489442
354,Prevalence,202,Cameroon,1,Male,149,2019,0.070996495,0.090399885,0.054783161,1000.070996495
355,Prevalence,202,Cameroon,2,Female,149,2019,0.015456101,0.025224613,0.008435509,1000.015456101
356,Prevalence,203,Cabo Verde,1,Male,149,2019,0.053788455,0.070712804,0.038795321,1000.053788455
357,Prevalence,203,Cabo Verde,2,Female,149,2019,0.016861786,0.029059424,0.00878732,1000.016861786
358,Prevalence,204,Chad,1,Male,149,2019,0.098537489,0.124794513,0.07643366,1000.098537489
359,Prevalence,204,Chad,2,Female,149,2019,0.025334209,0.045319636,0.013084795,1000.025334209
360,Prevalence,205,Côte d'Ivoire,1,Male,149,2019,0.193444209,0.234320552,0.155091867,1000.193444209
361,Prevalence,205,Côte d'Ivoire,2,Female,149,2019,0.035827068,0.060210278,0.019584684,1000.035827068
362,Prevalence,206,Gambia,1,Male,149,2019,0.170491745,0.202701422,0.140855192,1000.170491745
363,Prevalence,206,Gambia,2,Female,149,2019,0.018092234,0.030663288,0.009729278,1000.018092234
364,Prevalence,207,Ghana,1,Male,149,2019,0.041081657,0.052689335,0.030935315,1000.041081657
365,Prevalence,207,Ghana,2,Female,149,2019,0.012267959,0.020462572,0.006317519,1000.012267959
366,Prevalence,208,Guinea,1,Male,149,2019,0.200121307,0.248464789,0.156955445,1000.200121307
367,Prevalence,208,Guinea,2,Female,149,2019,0.015673822,0.028458871,0.007617167,1000.015673822
368,Prevalence,209,Guinea-Bissau,1,Male,149,2019,0.049665558,0.067105094,0.03575534,1000.049665558
369,Prevalence,209,Guinea-Bissau,2,Female,149,2019,0.007765782,0.014184969,0.003919956,1000.007765782
370,Prevalence,210,Liberia,1,Male,149,2019,0.048919693,0.066346974,0.036510342,1000.048919693
371,Prevalence,210,Liberia,2,Female,149,2019,0.030722398,0.048237723,0.017680757,1000.030722398
372,Prevalence,211,Mali,1,Male,149,2019,0.163209251,0.198907268,0.130413124,1000.163209251
373,Prevalence,211,Mali,2,Female,149,2019,0.010450431,0.017826101,0.005267866,1000.010450431
374,Prevalence,212,Mauritania,1,Male,149,2019,0.264530451,0.315834841,0.21781345,1000.264530451
375,Prevalence,212,Mauritania,2,Female,149,2019,0.096834349,0.137528666,0.064957646,1000.096834349
376,Prevalence,213,Niger,1,Male,149,2019,0.140093443,0.172651609,0.1123074,1000.140093443
377,Prevalence,213,Niger,2,Female,149,2019,0.021819721,0.03647884,0.011847484,1000.021819721
378,Prevalence,214,Nigeria,1,Male,149,2019,0.037214999,0.048941049,0.028226977,1000.037214999
379,Prevalence,214,Nigeria,2,Female,149,2019,0.004890502,0.009051228,0.002435983,1000.004890502
380,Prevalence,215,Sao Tome and Principe,1,Male,149,2019,0.026143538,0.035992542,0.018625408,1000.026143538
381,Prevalence,215,Sao Tome and Principe,2,Female,149,2019,0.005584435,0.010079043,0.002732578,1000.005584435
382,Prevalence,216,Senegal,1,Male,149,2019,0.114477666,0.13826291,0.093462412,1000.114477666
383,Prevalence,216,Senegal,2,Female,149,2019,0.015633122,0.027217324,0.008435833,1000.015633122
384,Prevalence,217,Sierra Leone,1,Male,149,2019,0.171940684,0.207791556,0.139701469,1000.171940684
385,Prevalence,217,Sierra Leone,2,Female,149,2019,0.073120682,0.11578132,0.044079039,1000.073120682
386,Prevalence,218,Togo,1,Male,149,2019,0.073220077,0.092809386,0.056689351,1000.073220077
387,Prevalence,218,Togo,2,Female,149,2019,0.014152749,0.023676163,0.007442386,1000.014152749
388,Prevalence,298,American Samoa,1,Male,149,2019,0.376924189,0.445887819,0.309702615,1000.376924189
389,Prevalence,298,American Samoa,2,Female,149,2019,0.212670592,0.327101962,0.123972012,1000.212670592
390,Prevalence,305,Bermuda,1,Male,149,2019,0.149830346,0.190521745,0.117225042,1000.149830346
391,Prevalence,305,Bermuda,2,Female,149,2019,0.068367853,0.108307103,0.041449799,1000.068367853
392,Prevalence,320,Cook Islands,1,Male,149,2019,0.359060789,0.417975197,0.302142426,1000.359060789
393,Prevalence,320,Cook Islands,2,Female,149,2019,0.343885047,0.454853981,0.250374354,1000.343885047
394,Prevalence,349,Greenland,1,Male,149,2019,0.492244814,0.571789577,0.417220401,1000.492244814
395,Prevalence,349,Greenland,2,Female,149,2019,0.48971271,0.620534815,0.371152125,1000.48971271
396,Prevalence,351,Guam,1,Male,149,2019,0.280231149,0.317398356,0.24607131,1000.280231149
397,Prevalence,351,Guam,2,Female,149,2019,0.163013642,0.208621706,0.122609889,1000.163013642
398,Prevalence,367,Monaco,1,Male,149,2019,0.273064383,0.335250895,0.212814886,1000.273064383
399,Prevalence,367,Monaco,2,Female,149,2019,0.251679404,0.378002112,0.148722964,1000.251679404
400,Prevalence,369,Nauru,1,Male,149,2019,0.455276935,0.511939266,0.396270052,1000.455276935
401,Prevalence,369,Nauru,2,Female,149,2019,0.415215875,0.526940601,0.315054634,1000.415215875
402,Prevalence,374,Niue,1,Male,149,2019,0.194465572,0.237019606,0.157817764,1000.194465572
403,Prevalence,374,Niue,2,Female,149,2019,0.144740946,0.216920899,0.092667952,1000.144740946
404,Prevalence,376,Northern Mariana Islands,1,Male,149,2019,0.373884802,0.436114729,0.310710505,1000.373884802
405,Prevalence,376,Northern Mariana Islands,2,Female,149,2019,0.20578422,0.291998784,0.138818857,1000.20578422
406,Prevalence,380,Palau,1,Male,149,2019,0.392677185,0.437728458,0.348729029,1000.392677185
407,Prevalence,380,Palau,2,Female,149,2019,0.232063743,0.27916414,0.191519548,1000.232063743
408,Prevalence,385,Puerto Rico,1,Male,149,2019,0.127553009,0.15460525,0.10219469,1000.127553009
409,Prevalence,385,Puerto Rico,2,Female,149,2019,0.060636567,0.088250902,0.038764034,1000.060636567
410,Prevalence,393,Saint Kitts and Nevis,1,Male,149,2019,0.076362761,0.102298377,0.055693284,1000.076362761
411,Prevalence,393,Saint Kitts and Nevis,2,Female,149,2019,0.026575991,0.047750807,0.013316323,1000.026575991
412,Prevalence,396,San Marino,1,Male,149,2019,0.211645766,0.254265947,0.176924193,1000.211645766
413,Prevalence,396,San Marino,2,Female,149,2019,0.189062689,0.26312903,0.132210924,1000.189062689
414,Prevalence,413,Tokelau,1,Male,149,2019,0.361706292,0.437369783,0.293086616,1000.361706292
415,Prevalence,413,Tokelau,2,Female,149,2019,0.168013689,0.264193732,0.088088286,1000.168013689
416,Prevalence,416,Tuvalu,1,Male,149,2019,0.401747696,0.45993179,0.348335322,1000.401747696
417,Prevalence,416,Tuvalu,2,Female,149,2019,0.183004908,0.252627175,0.122096734,1000.183004908
418,Prevalence,422,United States Virgin Islands,1,Male,149,2019,0.047219928,0.06307871,0.034501304,1000.047219928
419,Prevalence,422,United States Virgin Islands,2,Female,149,2019,0.022759561,0.041617434,0.010745373,1000.022759561
420,Prevalence,435,South Sudan,1,Male,149,2019,0.108922537,0.140523057,0.080446494,1000.108922537
421,Prevalence,435,South Sudan,2,Female,149,2019,0.01702633,0.030027794,0.008479412,1000.01702633
422,Prevalence,522,Sudan,1,Male,149,2019,0.134835861,0.165312617,0.109702929,1000.134835861
423,Prevalence,522,Sudan,2,Female,149,2019,0.020338783,0.035743926,0.010560897,1000.020338783
424,Number of Smokers,1,Global,1,Male,149,2019,124995683.5,129546645.1,120812389.9,124996683.5
425,Number of Smokers,1,Global,2,Female,149,2019,29566446.25,31582427.92,27712023.52,29567446.25
426,Number of Smokers,4,"Southeast Asia, East Asia, and Oceania",1,Male,149,2019,46250582.35,49084826.03,43536958.48,46251582.35
427,Number of Smokers,4,"Southeast Asia, East Asia, and Oceania",2,Female,149,2019,3597932.61,4678339.134,2888817.011,3598932.61
428,Number of Smokers,6,China,1,Male,149,2019,24977346.84,27510809.14,22336782.54,24978346.84
429,Number of Smokers,6,China,2,Female,149,2019,1606446.207,2631080.11,993994.0741,1607446.207
430,Number of Smokers,7,Democratic People's Republic of Korea,1,Male,149,2019,509409.2776,605397.159,419261.0662,510409.2776
431,Number of Smokers,7,Democratic People's Republic of Korea,2,Female,149,2019,45339.96392,79283.77837,22530.97432,46339.96392
432,Number of Smokers,8,Taiwan (Province of China),1,Male,149,2019,353813.5974,414878.6742,292805.5657,354813.5974
433,Number of Smokers,8,Taiwan (Province of China),2,Female,149,2019,59926.46956,105203.5528,30720.53621,60926.46956
434,Number of Smokers,10,Cambodia,1,Male,149,2019,227465.9384,272897.8175,186932.1063,228465.9384
435,Number of Smokers,10,Cambodia,2,Female,149,2019,31396.27805,52590.22129,17579.79704,32396.27805
436,Number of Smokers,11,Indonesia,1,Male,149,2019,9417852.211,10171280.91,8716523.189,9418852.211
437,Number of Smokers,11,Indonesia,2,Female,149,2019,491184.2605,778397.8987,289524.5766,492184.2605
438,Number of Smokers,12,Lao People's Democratic Republic,1,Male,149,2019,201334.0181,233265.5892,169855.3143,202334.0181
439,Number of Smokers,12,Lao People's Democratic Republic,2,Female,149,2019,24004.19584,37148.21415,14079.76794,25004.19584
440,Number of Smokers,13,Malaysia,1,Male,149,2019,969317.1369,1093408.887,845206.1761,970317.1369
441,Number of Smokers,13,Malaysia,2,Female,149,2019,82115.11838,130282.3594,49540.74818,83115.11838
442,Number of Smokers,14,Maldives,1,Male,149,2019,14599.82122,16817.46738,12359.5609,15599.82122
443,Number of Smokers,14,Maldives,2,Female,149,2019,1669.797639,2531.658463,1005.888905,2669.797639
444,Number of Smokers,15,Myanmar,1,Male,149,2019,1585879.204,1769941.54,1406654.196,1586879.204
445,Number of Smokers,15,Myanmar,2,Female,149,2019,85314.56896,141496.4399,45404.7275,86314.56896
446,Number of Smokers,16,Philippines,1,Male,149,2019,3535021.671,3919941.058,3171747.168,3536021.671
447,Number of Smokers,16,Philippines,2,Female,149,2019,686922.5326,955610.9175,481538.3014,687922.5326
448,Number of Smokers,17,Sri Lanka,1,Male,149,2019,270509.6366,322422.8368,224865.8325,271509.6366
449,Number of Smokers,17,Sri Lanka,2,Female,149,2019,15281.02406,28275.8589,7788.958649,16281.02406
450,Number of Smokers,18,Thailand,1,Male,149,2019,1580741.317,1739599.803,1415001.672,1581741.317
451,Number of Smokers,18,Thailand,2,Female,149,2019,130471.9657,208037.8814,79919.849,131471.9657
452,Number of Smokers,19,Timor-Leste,1,Male,149,2019,77849.32255,84055.23904,71956.40779,78849.32255
453,Number of Smokers,19,Timor-Leste,2,Female,149,2019,5496.085588,8629.005435,3343.152325,6496.085588
454,Number of Smokers,20,Viet Nam,1,Male,149,2019,1926187.313,2178081.956,1687509.134,1927187.313
455,Number of Smokers,20,Viet Nam,2,Female,149,2019,75908.65335,136956.9127,38980.76085,76908.65335
456,Number of Smokers,22,Fiji,1,Male,149,2019,28334.81366,32984.60832,23775.35649,29334.81366
457,Number of Smokers,22,Fiji,2,Female,149,2019,11024.7671,16500.77685,7094.274213,12024.7671
458,Number of Smokers,23,Kiribati,1,Male,149,2019,5868.325523,6390.77478,5331.065232,6868.325523
459,Number of Smokers,23,Kiribati,2,Female,149,2019,2836.321158,3640.314169,2127.827346,3836.321158
460,Number of Smokers,24,Marshall Islands,1,Male,149,2019,2097.168703,2384.441494,1805.111117,3097.168703
461,Number of Smokers,24,Marshall Islands,2,Female,149,2019,617.9512721,882.9848164,405.527304,1617.9512721
462,Number of Smokers,25,Micronesia (Federated States of),1,Male,149,2019,6779.824438,7385.099044,6122.578293,7779.824438
463,Number of Smokers,25,Micronesia (Federated States of),2,Female,149,2019,3857.666243,4936.05342,2822.912444,4857.666243
464,Number of Smokers,26,Papua New Guinea,1,Male,149,2019,459607.2239,511877.7738,406374.83,460607.2239
465,Number of Smokers,26,Papua New Guinea,2,Female,149,2019,205849.6277,268471.8525,152641.5353,206849.6277
466,Number of Smokers,27,Samoa,1,Male,149,2019,5744.270548,6556.580194,4972.705794,6744.270548
467,Number of Smokers,27,Samoa,2,Female,149,2019,2008.697193,2811.264356,1361.684933,3008.697193
468,Number of Smokers,28,Solomon Islands,1,Male,149,2019,29824.42562,32651.04458,27030.65852,30824.42562
469,Number of Smokers,28,Solomon Islands,2,Female,149,2019,11613.35134,14791.49889,8914.557341,12613.35134
470,Number of Smokers,29,Tonga,1,Male,149,2019,3289.382881,3756.17813,2853.313394,4289.3828809999995
471,Number of Smokers,29,Tonga,2,Female,149,2019,1264.329551,1757.317545,862.621496,2264.329551
472,Number of Smokers,30,Vanuatu,1,Male,149,2019,9915.592913,11259.08821,8602.10177,10915.592913
473,Number of Smokers,30,Vanuatu,2,Female,149,2019,2909.440403,4117.680463,1863.858472,3909.440403
474,Number of Smokers,31,"Central Europe, Eastern Europe, and Central Asia",1,Male,149,2019,6720362.276,6997339.621,6443146.212,6721362.276
475,Number of Smokers,31,"Central Europe, Eastern Europe, and Central Asia",2,Female,149,2019,3388352.357,3703948.541,3100664.866,3389352.357
476,Number of Smokers,33,Armenia,1,Male,149,2019,71143.23121,78199.06819,64753.81571,72143.23121
477,Number of Smokers,33,Armenia,2,Female,149,2019,3171.13881,5438.597157,1683.724216,4171.13881
478,Number of Smokers,34,Azerbaijan,1,Male,149,2019,216085.4419,242640.8416,189660.8954,217085.4419
479,Number of Smokers,34,Azerbaijan,2,Female,149,2019,16909.26636,28274.77394,8915.206773,17909.26636
480,Number of Smokers,35,Georgia,1,Male,149,2019,86488.99146,95673.13768,77880.71199,87488.99146
481,Number of Smokers,35,Georgia,2,Female,149,2019,13721.67694,18875.46989,9403.312569,14721.67694
482,Number of Smokers,36,Kazakhstan,1,Male,149,2019,298932.0968,344825.3557,256627.3312,299932.0968
483,Number of Smokers,36,Kazakhstan,2,Female,149,2019,87189.76096,127761.1715,55762.38276,88189.76096
484,Number of Smokers,37,Kyrgyzstan,1,Male,149,2019,129763.2026,152869.0281,108186.0551,130763.2026
485,Number of Smokers,37,Kyrgyzstan,2,Female,149,2019,21526.18731,35076.5067,12702.8498,22526.18731
486,Number of Smokers,38,Mongolia,1,Male,149,2019,83421.68527,94792.74542,72222.38065,84421.68527
487,Number of Smokers,38,Mongolia,2,Female,149,2019,11872.78157,18447.70262,7232.959322,12872.78157
488,Number of Smokers,39,Tajikistan,1,Male,149,2019,79748.30289,98720.02555,63078.92944,80748.30289
489,Number of Smokers,39,Tajikistan,2,Female,149,2019,8604.159467,16082.26435,4273.622494,9604.159467
490,Number of Smokers,40,Turkmenistan,1,Male,149,2019,71478.80447,88277.34457,56223.4059,72478.80447
491,Number of Smokers,40,Turkmenistan,2,Female,149,2019,6312.746021,10990.51159,3367.183522,7312.746021
492,Number of Smokers,41,Uzbekistan,1,Male,149,2019,259754.8325,332278.6599,199552.9494,260754.8325
493,Number of Smokers,41,Uzbekistan,2,Female,149,2019,37689.09352,70148.36337,18670.71767,38689.09352
494,Number of Smokers,43,Albania,1,Male,149,2019,94391.00491,102528.6117,86618.20875,95391.00491
495,Number of Smokers,43,Albania,2,Female,149,2019,24401.73148,35799.98629,15580.38161,25401.73148
496,Number of Smokers,44,Bosnia and Herzegovina,1,Male,149,2019,64287.67328,74332.92752,55079.48471,65287.67328
497,Number of Smokers,44,Bosnia and Herzegovina,2,Female,149,2019,47662.147,63626.65285,33717.30388,48662.147
498,Number of Smokers,45,Bulgaria,1,Male,149,2019,120819.1367,135145.2364,105483.0706,121819.1367
499,Number of Smokers,45,Bulgaria,2,Female,149,2019,119321.8338,141627.8799,97905.71557,120321.8338
500,Number of Smokers,46,Croatia,1,Male,149,2019,87670.35854,98036.39899,78123.8628,88670.35854
501,Number of Smokers,46,Croatia,2,Female,149,2019,78618.59988,92389.81037,64880.49494,79618.59988
502,Number of Smokers,47,Czechia,1,Male,149,2019,170668.6093,188552.918,152929.2026,171668.6093
503,Number of Smokers,47,Czechia,2,Female,149,2019,134951.6519,156996.7051,113251.5023,135951.6519
504,Number of Smokers,48,Hungary,1,Male,149,2019,169068.671,195485.3527,145273.3628,170068.671
505,Number of Smokers,48,Hungary,2,Female,149,2019,144588.7,182422.6502,112337.3545,145588.7
506,Number of Smokers,49,North Macedonia,1,Male,149,2019,51977.00098,58356.54619,45992.82706,52977.00098
507,Number of Smokers,49,North Macedonia,2,Female,149,2019,30436.47737,38381.75239,23172.94703,31436.47737
508,Number of Smokers,50,Montenegro,1,Male,149,2019,8540.966935,9732.190808,7422.414501,9540.966935
509,Number of Smokers,50,Montenegro,2,Female,149,2019,6466.300826,8059.697373,5017.251623,7466.300826
510,Number of Smokers,51,Poland,1,Male,149,2019,568243.1323,634656.3091,509587.1491,569243.1323
511,Number of Smokers,51,Poland,2,Female,149,2019,472922.6441,567160.3975,394334.5338,473922.6441
512,Number of Smokers,52,Romania,1,Male,149,2019,354346.5322,392061.5705,316986.6833,355346.5322
513,Number of Smokers,52,Romania,2,Female,149,2019,217629.7513,267054.3934,178303.0972,218629.7513
514,Number of Smokers,53,Serbia,1,Male,149,2019,150375.315,169927.25,131235.3687,151375.315
515,Number of Smokers,53,Serbia,2,Female,149,2019,171356.8895,203710.1194,140186.0116,172356.8895
516,Number of Smokers,54,Slovakia,1,Male,149,2019,93198.99867,106198.623,80851.39987,94198.99867
517,Number of Smokers,54,Slovakia,2,Female,149,2019,77526.74066,93667.53909,61701.40854,78526.74066
518,Number of Smokers,55,Slovenia,1,Male,149,2019,32117.27226,36288.5231,28254.27262,33117.27226
519,Number of Smokers,55,Slovenia,2,Female,149,2019,26208.47308,31288.07557,20879.28671,27208.47308
520,Number of Smokers,57,Belarus,1,Male,149,2019,169823.8167,192502.1394,146748.6152,170823.8167
521,Number of Smokers,57,Belarus,2,Female,149,2019,114325.52,146051.4244,85743.11634,115325.52
522,Number of Smokers,58,Estonia,1,Male,149,2019,18329.57223,20484.84165,16307.66917,19329.57223
523,Number of Smokers,58,Estonia,2,Female,149,2019,12627.94105,15471.74971,10104.23578,13627.94105
524,Number of Smokers,59,Latvia,1,Male,149,2019,35797.89938,39102.24674,32247.55108,36797.89938
525,Number of Smokers,59,Latvia,2,Female,149,2019,23190.40975,27967.59604,18721.95346,24190.40975
526,Number of Smokers,60,Lithuania,1,Male,149,2019,53630.99125,59769.12479,47588.10734,54630.99125
527,Number of Smokers,60,Lithuania,2,Female,149,2019,41877.94533,50604.49732,35276.3209,42877.94533
528,Number of Smokers,61,Republic of Moldova,1,Male,149,2019,71321.11531,80455.58563,62565.62539,72321.11531
529,Number of Smokers,61,Republic of Moldova,2,Female,149,2019,16916.73607,24933.46367,11004.82643,17916.73607
530,Number of Smokers,62,Russian Federation,1,Male,149,2019,2336277.306,2549326.368,2121663.888,2337277.306
531,Number of Smokers,62,Russian Federation,2,Female,149,2019,1042901.109,1289144.999,814760.5817,1043901.109
532,Number of Smokers,63,Ukraine,1,Male,149,2019,772660.3145,871754.9999,688655.053,773660.3145
533,Number of Smokers,63,Ukraine,2,Female,149,2019,377423.944,492242.211,287846.1428,378423.944
534,Number of Smokers,64,High-income,1,Male,149,2019,15882412.22,16527674.98,15204705.1,15883412.22
535,Number of Smokers,64,High-income,2,Female,149,2019,10730821.08,11516890.5,9929338.449,10731821.08
536,Number of Smokers,66,Brunei Darussalam,1,Male,149,2019,11302.30007,13746.70209,8997.618396,12302.30007
